GT1,GT2,GT3,GT4,GT5
-9.038289189338684082e-01,-3.749074041843414307e-01,5.102783679962158203e+00,-1.308347105979919434e+00,-1.530065417289733887e+00
-3.521617054939270020e-01,-4.890869557857513428e-01,5.986044883728027344e+00,-1.516605019569396973e-01,-4.452638626098632812e-01
-1.754580438137054443e-01,1.364009141921997070e+00,7.767798423767089844e+00,-5.990810394287109375e-01,-6.884630322456359863e-01
1.323567479848861694e-01,1.708652734756469727e+00,5.202111721038818359e+00,1.346878260374069214e-01,5.189619958400726318e-02
6.674807667732238770e-01,-4.731554687023162842e-01,7.401948928833007812e+00,4.131493568420410156e-01,3.682377040386199951e-01
-2.199812978506088257e-01,4.973520934581756592e-01,7.281166553497314453e+00,-1.185147985816001892e-01,-2.326054275035858154e-01
-3.596189990639686584e-02,-8.094287514686584473e-01,6.812306880950927734e+00,-5.707070231437683105e-01,-6.312038302421569824e-01
-2.641587555408477783e-01,1.415800333023071289e+00,7.493254661560058594e+00,-5.199643969535827637e-01,-3.112431168556213379e-01
3.615155220031738281e-01,4.919329881668090820e-01,5.190680503845214844e+00,3.867661058902740479e-01,8.682436496019363403e-02
1.233538910746574402e-01,7.547379285097122192e-02,7.390248775482177734e+00,-4.878910779953002930e-01,-2.931072711944580078e-01
-3.714560866355895996e-01,2.691649794578552246e-01,5.935622215270996094e+00,-4.487057626247406006e-01,-5.312800407409667969e-01
-6.186879873275756836e-01,-1.439535170793533325e-01,5.691553592681884766e+00,-4.086997807025909424e-01,-6.872373223304748535e-01
4.996554180979728699e-02,7.204936742782592773e-01,7.244954109191894531e+00,-2.412941157817840576e-01,-3.473951518535614014e-01
-3.385716974735260010e-01,-7.899045348167419434e-01,5.829271316528320312e+00,-8.276091814041137695e-01,-6.684213280677795410e-01
5.552911758422851562e-01,1.009374618530273438e+00,6.482321739196777344e+00,2.685459256172180176e-01,3.128113746643066406e-01
3.375225365161895752e-01,-3.946273028850555420e-01,6.164832592010498047e+00,1.563274860382080078e-01,-1.138482317328453064e-01
8.288524299860000610e-02,-2.183511294424533844e-02,6.713145256042480469e+00,-1.046544015407562256e-01,-4.024129807949066162e-01
-1.234382241964340210e-01,1.236624121665954590e+00,7.569459438323974609e+00,-4.075521826744079590e-01,-2.695622742176055908e-01
1.719331443309783936e-01,6.394893527030944824e-01,6.140617370605468750e+00,-2.469627652317285538e-03,-1.423922032117843628e-01
5.478698611259460449e-01,6.701251864433288574e-01,6.539925098419189453e+00,4.823380410671234131e-01,2.644201815128326416e-01
-7.905821204185485840e-01,5.360971689224243164e-01,7.296425819396972656e+00,-1.088180065155029297e+00,-1.088002562522888184e+00
-6.533956527709960938e-01,-1.702081114053726196e-01,5.945374965667724609e+00,-8.086281418800354004e-01,-7.515919208526611328e-01
5.465877056121826172e-01,7.596983909606933594e-01,5.054528236389160156e+00,6.642987728118896484e-01,3.643456995487213135e-01
-7.291034609079360962e-02,5.319299697875976562e-01,5.253853797912597656e+00,-2.991522848606109619e-01,-1.288458555936813354e-01
3.641591966152191162e-01,-9.921531677246093750e-01,6.277869701385498047e+00,2.976649999618530273e-01,2.814185619354248047e-01
2.418254166841506958e-01,1.317407608032226562e+00,6.255246162414550781e+00,1.398763060569763184e-01,-9.260962158441543579e-02
-3.191926181316375732e-01,1.584011912345886230e+00,7.502340793609619141e+00,-2.277483344078063965e-01,-4.790214598178863525e-01
-9.337294101715087891e-01,1.072971582412719727e+00,7.946067810058593750e+00,-1.379895091056823730e+00,-1.430121541023254395e+00
1.807418912649154663e-01,1.769965887069702148e+00,6.528759002685546875e+00,-2.085644006729125977e-01,-4.854043126106262207e-01
-6.659358739852905273e-01,1.131824731826782227e+00,7.140724658966064453e+00,-6.209287047386169434e-01,-8.470889925956726074e-01
2.129670977592468262e-01,9.852195382118225098e-01,6.644129753112792969e+00,-2.075100690126419067e-02,-8.303109556436538696e-02
-3.241899656131863594e-03,1.764490604400634766e+00,5.430895328521728516e+00,-2.052473127841949463e-01,-3.159975409507751465e-01
1.240645647048950195e-01,-3.338224068284034729e-02,5.229039669036865234e+00,-3.930464386940002441e-01,-3.591237664222717285e-01
-6.996100544929504395e-01,5.088784098625183105e-01,5.605743408203125000e+00,-8.337207436561584473e-01,-7.743157148361206055e-01
-1.187659054994583130e-01,1.314653038978576660e+00,6.050424575805664062e+00,-4.264928400516510010e-01,-2.736552953720092773e-01
-6.305624842643737793e-01,1.003649115562438965e+00,5.404457092285156250e+00,-6.884072422981262207e-01,-9.337657690048217773e-01
3.494589626789093018e-01,3.603311255574226379e-03,6.914066791534423828e+00,2.847163975238800049e-01,3.216824531555175781e-01
-9.986619949340820312e-01,1.983757764101028442e-01,5.694414138793945312e+00,-9.999632239341735840e-01,-1.167398214340209961e+00
3.673431575298309326e-01,-3.857418298721313477e-01,6.131959438323974609e+00,-2.229837141931056976e-02,-2.479732036590576172e-01
-4.367589950561523438e-01,1.578004717826843262e+00,7.319294929504394531e+00,-3.582293987274169922e-01,-5.435245037078857422e-01
5.817962288856506348e-01,-6.143824458122253418e-01,5.866998672485351562e+00,5.235551595687866211e-01,4.193975329399108887e-01
6.606901288032531738e-01,-2.444157451391220093e-01,7.423434257507324219e+00,7.554592192173004150e-02,-8.226537145674228668e-03
-8.916698694229125977e-01,-8.692743182182312012e-01,5.403572559356689453e+00,-6.578795909881591797e-01,-9.503747224807739258e-01
4.695428535342216492e-02,1.487111806869506836e+00,7.074260234832763672e+00,-2.233402729034423828e-01,-2.340388298034667969e-01
-5.705437064170837402e-01,6.383301615715026855e-01,6.083795547485351562e+00,-8.201106786727905273e-01,-6.490226984024047852e-01
-2.349638342857360840e-01,8.611823916435241699e-01,7.098598003387451172e+00,-2.189580500125885010e-01,-2.855212390422821045e-01
6.818719506263732910e-01,-4.730611443519592285e-01,5.052612781524658203e+00,1.319366246461868286e-01,3.419511020183563232e-01
-4.620186984539031982e-01,1.976579189300537109e+00,6.190108776092529297e+00,-1.033186197280883789e+00,-1.132009148597717285e+00
-7.102108001708984375e-01,1.530646800994873047e+00,7.338515758514404297e+00,-1.049425482749938965e+00,-1.033797860145568848e+00
-4.411768913269042969e-01,3.647796809673309326e-01,5.120688438415527344e+00,-1.026215791702270508e+00,-1.040894746780395508e+00
-2.505914568901062012e-01,1.420277833938598633e+00,6.437492847442626953e+00,-3.396250680088996887e-02,-2.740080952644348145e-01
6.502470970153808594e-01,1.458913445472717285e+00,6.611671447753906250e+00,4.003666341304779053e-01,5.899495482444763184e-01
3.622612357139587402e-02,1.341426253318786621e+00,6.353162765502929688e+00,1.059194561094045639e-02,-1.798009574413299561e-01
-7.542915940284729004e-01,-2.078874558210372925e-01,6.242210865020751953e+00,-1.300091862678527832e+00,-1.017707347869873047e+00
3.034234941005706787e-01,1.901518702507019043e+00,6.486105442047119141e+00,5.276479721069335938e-01,2.466267049312591553e-01
4.261614978313446045e-01,4.809554219245910645e-01,5.433156967163085938e+00,6.731268018484115601e-02,3.002050817012786865e-01
-7.997208237648010254e-01,-1.595830172300338745e-01,6.853817939758300781e+00,-1.466348767280578613e+00,-1.273097991943359375e+00
2.481339722871780396e-01,8.013518452644348145e-01,5.622118473052978516e+00,-1.234609186649322510e-01,-3.551556468009948730e-01
-3.710413873195648193e-01,3.547377586364746094e-01,6.725985527038574219e+00,-7.639810442924499512e-01,-8.357015252113342285e-01
3.849770426750183105e-01,-2.057946771383285522e-01,7.362849235534667969e+00,3.451754748821258545e-01,3.375909030437469482e-01
2.097192853689193726e-01,-1.981847360730171204e-02,7.521409988403320312e+00,-1.529974862933158875e-02,8.963188529014587402e-02
1.417969018220901489e-01,-3.722065687179565430e-01,5.912650585174560547e+00,1.999184861779212952e-02,-1.441648900508880615e-01
-9.100216031074523926e-01,1.995182037353515625e+00,5.453286647796630859e+00,-1.243950009346008301e+00,-1.047494530677795410e+00
8.284518867731094360e-02,-8.546102046966552734e-01,5.601985931396484375e+00,-3.050219714641571045e-01,-5.727226138114929199e-01
-6.745890974998474121e-01,-7.450315952301025391e-01,5.734041213989257812e+00,-6.979783773422241211e-01,-9.462293982505798340e-01
-4.313903860747814178e-03,-9.170331954956054688e-01,5.754064083099365234e+00,1.081989780068397522e-01,-6.000007502734661102e-03
-8.803212046623229980e-01,5.052137374877929688e-01,6.665187835693359375e+00,-9.257742166519165039e-01,-1.166428685188293457e+00
-1.736700981855392456e-01,-1.695042550563812256e-01,5.318927288055419922e+00,-3.420179337263107300e-02,-2.787685394287109375e-01
-1.774847805500030518e-01,2.531935870647430420e-01,7.930428028106689453e+00,5.363231152296066284e-02,-2.414114624261856079e-01
-3.215034604072570801e-01,1.540519595146179199e+00,6.793573856353759766e+00,-6.646925210952758789e-01,-6.860436201095581055e-01
4.808858633041381836e-01,1.694465398788452148e+00,6.468793869018554688e+00,6.569614410400390625e-01,4.420402646064758301e-01
4.136914014816284180e-01,-9.511337280273437500e-01,6.683055877685546875e+00,5.108076930046081543e-01,3.981284797191619873e-01
1.808471232652664185e-02,-6.672698855400085449e-01,7.295072555541992188e+00,-7.923531532287597656e-01,-6.480548977851867676e-01
5.677621960639953613e-01,1.878196120262145996e+00,6.328155517578125000e+00,7.009800672531127930e-01,5.201637148857116699e-01
-5.621548891067504883e-01,3.792914152145385742e-01,6.540050506591796875e+00,-7.014526128768920898e-01,-5.935130119323730469e-01
-3.790694773197174072e-01,-1.705738902091979980e-01,6.119744300842285156e+00,-8.599509000778198242e-01,-1.069110989570617676e+00
6.895763427019119263e-02,1.176771521568298340e+00,6.334233760833740234e+00,-1.760052442550659180e-01,-2.031665146350860596e-01
6.386301517486572266e-01,4.327061474323272705e-01,5.675078392028808594e+00,1.102585792541503906e-01,3.638689815998077393e-01
-5.637553334236145020e-01,5.451012849807739258e-01,7.567166328430175781e+00,-6.296331882476806641e-01,-7.492629289627075195e-01
3.034010529518127441e-01,9.987148642539978027e-01,5.788434505462646484e+00,4.752037301659584045e-02,1.872417032718658447e-01
-2.684279717504978180e-02,1.178901553153991699e+00,7.383543491363525391e+00,-6.970911026000976562e-01,-4.756754934787750244e-01
5.307391285896301270e-01,9.856215715408325195e-01,5.223618507385253906e+00,4.908038377761840820e-01,4.801554083824157715e-01
3.119962215423583984e-01,1.478899359703063965e+00,6.795351028442382812e+00,3.233259320259094238e-01,8.657237887382507324e-02
-1.738488823175430298e-01,9.678047299385070801e-01,6.374145984649658203e+00,-1.034069299697875977e+00,-8.631620407104492188e-01
-1.516052894294261932e-02,1.967818617820739746e+00,6.999610900878906250e+00,-1.445124894380569458e-01,-3.415605723857879639e-01
-1.562058627605438232e-01,1.630933284759521484e+00,7.638472080230712891e+00,-2.199158966541290283e-01,-4.290062189102172852e-01
-9.440348367206752300e-04,-5.446017980575561523e-01,6.531005382537841797e+00,-1.810737997293472290e-01,-1.157230883836746216e-01
-8.432749658823013306e-02,3.202454000711441040e-02,7.952195644378662109e+00,-4.798386096954345703e-01,-5.476402044296264648e-01
2.293682247400283813e-01,3.878207206726074219e-01,7.247008800506591797e+00,3.264653682708740234e-02,1.340205967426300049e-01
-9.620647430419921875e-01,6.347251534461975098e-01,7.025951385498046875e+00,-1.386476993560791016e+00,-1.654831767082214355e+00
-9.079514741897583008e-01,1.116710305213928223e+00,7.737855911254882812e+00,-1.189020156860351562e+00,-1.376869797706604004e+00
-4.369560778141021729e-01,1.452439308166503906e+00,7.599024772644042969e+00,-7.653670907020568848e-01,-5.933164358139038086e-01
7.585230469703674316e-02,1.104730963706970215e+00,7.383192539215087891e+00,-5.762256383895874023e-01,-6.094272136688232422e-01
4.489234685897827148e-01,-1.399774700403213501e-01,5.316216468811035156e+00,3.996885418891906738e-01,3.755522668361663818e-01
2.832658886909484863e-01,1.229296207427978516e+00,7.071022987365722656e+00,3.468519449234008789e-01,2.830923199653625488e-01
-4.319400712847709656e-02,8.470345139503479004e-01,6.605269432067871094e+00,1.163926720619201660e-01,-1.069091856479644775e-01
6.209016442298889160e-01,1.380285263061523438e+00,7.031515121459960938e+00,5.902740955352783203e-01,3.507300913333892822e-01
-1.926250159740447998e-01,-5.701967477798461914e-01,5.790076255798339844e+00,-4.545749127864837646e-01,-2.976489961147308350e-01
-6.070431470870971680e-01,7.182592153549194336e-01,7.919655323028564453e+00,-3.900775015354156494e-01,-6.594244837760925293e-01
8.082498610019683838e-02,-4.424022436141967773e-01,5.023732662200927734e+00,3.677815198898315430e-02,-1.931013464927673340e-01
-4.105752706527709961e-01,-1.188043784350156784e-02,5.791363716125488281e+00,-5.488771796226501465e-01,-7.554014921188354492e-01
-9.490233659744262695e-02,-9.958997964859008789e-01,5.962651729583740234e+00,-3.776795566082000732e-01,-2.325906455516815186e-01
5.843938514590263367e-02,-2.006883025169372559e-01,5.833009243011474609e+00,1.376314461231231689e-01,-1.005297079682350159e-01
1.464950293302536011e-01,8.238057047128677368e-02,5.838512897491455078e+00,2.225861400365829468e-01,1.145850494503974915e-01
2.352521419525146484e-01,-8.824840188026428223e-01,5.356389999389648438e+00,-4.557070434093475342e-01,-2.550898492336273193e-01
8.195175975561141968e-02,5.798508524894714355e-01,6.811248302459716797e+00,-4.721216559410095215e-01,-3.475590646266937256e-01
-3.534661829471588135e-01,9.366902112960815430e-01,5.222443580627441406e+00,-6.799858212471008301e-01,-8.741602301597595215e-01
1.274755895137786865e-01,1.002710580825805664e+00,7.972887992858886719e+00,-1.257527619600296021e-01,-3.508309721946716309e-01
1.613895297050476074e-01,9.017024040222167969e-01,7.367684364318847656e+00,2.888065017759799957e-02,-1.737219840288162231e-01
-7.456207275390625000e-01,2.182387560606002808e-01,7.120211124420166016e+00,-1.087464690208435059e+00,-1.334500789642333984e+00
3.262375295162200928e-02,4.926978647708892822e-01,7.541370391845703125e+00,-5.421044826507568359e-01,-2.744746208190917969e-01
-9.556514620780944824e-01,5.382801294326782227e-01,5.120427131652832031e+00,-1.413728833198547363e+00,-1.447473645210266113e+00
-6.779038310050964355e-01,-5.799612998962402344e-01,6.862985610961914062e+00,-8.479176759719848633e-01,-6.934912800788879395e-01
-1.698811501264572144e-01,1.918790817260742188e+00,6.164159774780273438e+00,3.388718003407120705e-03,-2.691983878612518311e-01
-5.069894790649414062e-01,6.591702103614807129e-01,7.107139587402343750e+00,-9.807436466217041016e-01,-1.018215060234069824e+00
-5.703807473182678223e-01,-2.023858577013015747e-01,6.360162734985351562e+00,-5.656853318214416504e-01,-7.571209669113159180e-01
-6.626935303211212158e-02,-5.371907353401184082e-01,7.456702709197998047e+00,-4.719609320163726807e-01,-3.872117400169372559e-01
-5.124737024307250977e-01,1.669961512088775635e-01,7.080616474151611328e+00,-9.723145961761474609e-01,-7.819393277168273926e-01
3.394486010074615479e-01,1.622093319892883301e+00,5.114982128143310547e+00,5.068846344947814941e-01,2.628609836101531982e-01
5.601097345352172852e-01,5.817669630050659180e-01,6.836620807647705078e+00,5.228922963142395020e-01,5.547162890434265137e-01
5.335921645164489746e-01,2.295968085527420044e-01,7.047137260437011719e+00,5.988165736198425293e-01,3.737905025482177734e-01
-3.636891394853591919e-02,1.555272579193115234e+00,6.370520591735839844e+00,-1.700648851692676544e-02,-1.214366406202316284e-01
-3.887280821800231934e-01,2.016033977270126343e-02,6.461281776428222656e+00,-9.399206042289733887e-01,-9.560880661010742188e-01
-2.860148251056671143e-01,2.106341570615768433e-01,6.405051708221435547e+00,-2.880741059780120850e-01,-4.811325669288635254e-01
-8.451889753341674805e-01,1.147125482559204102e+00,6.236351966857910156e+00,-1.368728518486022949e+00,-1.228251457214355469e+00
6.971835494041442871e-01,1.909261703491210938e+00,6.502070426940917969e+00,5.179802179336547852e-01,6.675482392311096191e-01
-7.275570034980773926e-01,5.165428519248962402e-01,5.926720142364501953e+00,-6.708323359489440918e-01,-9.330326318740844727e-01
-4.823067188262939453e-01,6.206968426704406738e-01,7.734686374664306641e+00,-1.279400706291198730e+00,-1.049819469451904297e+00
-1.634133160114288330e-01,-6.361798048019409180e-01,7.505409240722656250e+00,-1.654431596398353577e-02,-2.690637111663818359e-01
-1.738376617431640625e-01,9.768351316452026367e-01,6.208634376525878906e+00,-4.525687992572784424e-01,-4.671554863452911377e-01
5.028532743453979492e-01,-3.961552679538726807e-02,7.533447265625000000e+00,5.061489939689636230e-01,2.673260867595672607e-01
-7.245516031980514526e-02,8.037059903144836426e-01,6.297135829925537109e+00,6.645522266626358032e-02,-1.660884916782379150e-01
-2.863403856754302979e-01,-1.237551867961883545e-01,5.187884330749511719e+00,-4.088244438171386719e-01,-3.368312120437622070e-01
1.361724734306335449e-01,9.565678238868713379e-01,7.218125343322753906e+00,4.277661740779876709e-01,1.310199797153472900e-01
3.929819464683532715e-01,1.873639822006225586e+00,5.933629512786865234e+00,4.752992838621139526e-02,-1.191679760813713074e-01
3.063033521175384521e-01,1.915666222572326660e+00,5.622921943664550781e+00,-8.098888397216796875e-02,-3.910704329609870911e-02
-8.468680381774902344e-01,-3.595825433731079102e-01,6.772072792053222656e+00,-1.488046646118164062e+00,-1.531728744506835938e+00
2.107803076505661011e-01,1.858196020126342773e+00,5.422108650207519531e+00,-1.121701151132583618e-01,5.462873354554176331e-02
-9.691553711891174316e-01,-7.145440578460693359e-01,5.478096961975097656e+00,-1.033571243286132812e+00,-1.263065218925476074e+00
-3.064792752265930176e-01,1.666389465332031250e+00,6.618276119232177734e+00,-3.291822671890258789e-01,-4.935899674892425537e-01
-7.409002780914306641e-01,7.175839543342590332e-01,6.116813182830810547e+00,-1.353121399879455566e+00,-1.328788876533508301e+00
-2.137368619441986084e-01,-8.728173375129699707e-02,7.850794315338134766e+00,-3.946517407894134521e-01,-5.164617896080017090e-01
-2.306524217128753662e-01,-9.586426019668579102e-01,7.648783206939697266e+00,-1.730482727289199829e-01,-2.450448572635650635e-01
2.268264144659042358e-01,1.523408055305480957e+00,7.338137149810791016e+00,-3.681873977184295654e-01,-2.313167750835418701e-01
1.293640434741973877e-01,-7.155232876539230347e-02,6.605928421020507812e+00,2.021917253732681274e-01,-1.580840349197387695e-02
-9.253481626510620117e-01,6.494446992874145508e-01,7.170829296112060547e+00,-7.174681425094604492e-01,-9.371861219406127930e-01
-6.423845887184143066e-01,1.308060407638549805e+00,5.784595489501953125e+00,-1.498993635177612305e+00,-1.272317290306091309e+00
-1.650659590959548950e-01,1.576408386230468750e+00,7.899262428283691406e+00,-3.131267726421356201e-01,-3.049287796020507812e-01
-7.224877476692199707e-01,1.452890872955322266e+00,6.471523284912109375e+00,-5.459415912628173828e-01,-8.195623159408569336e-01
1.157756000757217407e-01,1.352306842803955078e+00,7.358647346496582031e+00,8.928097784519195557e-02,-9.597475826740264893e-02
-8.890898823738098145e-01,-6.470372080802917480e-01,7.893930435180664062e+00,-8.731204867362976074e-01,-1.116491436958312988e+00
-1.473114341497421265e-01,1.367176532745361328e+00,7.582551956176757812e+00,-2.394172400236129761e-01,-4.158239364624023438e-01
5.730379223823547363e-01,1.588565826416015625e+00,7.851508140563964844e+00,-2.441620454192161560e-02,2.574093043804168701e-01
2.940278053283691406e-01,1.653505444526672363e+00,5.012774467468261719e+00,-1.005122736096382141e-01,-4.159970209002494812e-02
2.719002664089202881e-01,-2.036992758512496948e-01,7.219198226928710938e+00,-7.909040153026580811e-02,1.830160617828369141e-01
-6.083731651306152344e-01,-7.334828376770019531e-01,5.739181518554687500e+00,-5.555418729782104492e-01,-7.476722002029418945e-01
-7.425999641418457031e-01,-1.783746927976608276e-01,5.984117031097412109e+00,-8.660586476325988770e-01,-8.882376551628112793e-01
3.328666687011718750e-01,9.081544876098632812e-01,7.409265995025634766e+00,3.285610675811767578e-01,1.836593002080917358e-01
2.041387408971786499e-01,6.659869551658630371e-01,7.858572483062744141e+00,1.780397593975067139e-01,-7.470044773072004318e-03
-2.864648103713989258e-01,1.588961958885192871e+00,5.004714965820312500e+00,-6.292878389358520508e-01,-5.838130116462707520e-01
1.430598646402359009e-01,1.154018878936767578e+00,5.329144477844238281e+00,1.554488241672515869e-01,-5.042939446866512299e-03
-5.994069576263427734e-01,1.169890761375427246e+00,5.633465290069580078e+00,-6.529263854026794434e-01,-8.486084938049316406e-01
-1.130404174327850342e-01,4.754378795623779297e-01,6.032600879669189453e+00,-1.231518089771270752e-01,-1.554884910583496094e-01
-2.331251055002212524e-01,1.456931710243225098e+00,7.980689525604248047e+00,-1.051155924797058105e+00,-7.835204005241394043e-01
-3.821416497230529785e-01,-2.792381942272186279e-01,7.796700000762939453e+00,-1.611253172159194946e-01,-4.101036787033081055e-01
-7.551839351654052734e-01,7.185040712356567383e-01,6.913432598114013672e+00,-1.234876394271850586e+00,-1.075278997421264648e+00
1.526584476232528687e-01,5.346825718879699707e-01,5.432862758636474609e+00,-2.110696882009506226e-01,-2.566481828689575195e-01
-1.280146837234497070e-01,-9.906428456306457520e-01,7.981532096862792969e+00,-4.317817389965057373e-01,-6.997066140174865723e-01
1.986543089151382446e-02,5.979196429252624512e-01,7.506732463836669922e+00,-3.068781495094299316e-01,-1.582433432340621948e-01
-4.937722086906433105e-01,-1.086151343770325184e-03,5.652101516723632812e+00,-3.681016564369201660e-01,-5.692196488380432129e-01
3.551285862922668457e-01,4.296965003013610840e-01,6.350212574005126953e+00,-3.080556690692901611e-01,-3.403492271900177002e-01
-9.765430092811584473e-01,1.243822574615478516e+00,7.409623146057128906e+00,-8.916290998458862305e-01,-1.141776680946350098e+00
6.483318656682968140e-02,-4.222776889801025391e-01,5.027878761291503906e+00,1.185733731836080551e-02,3.908442333340644836e-02
-3.801502287387847900e-01,8.497067689895629883e-01,7.872761726379394531e+00,-5.799181461334228516e-01,-6.086028814315795898e-01
-2.920623719692230225e-01,-7.037299871444702148e-01,6.679626941680908203e+00,-6.574373245239257812e-01,-4.959624409675598145e-01
2.752708494663238525e-01,2.796675264835357666e-01,6.695102214813232422e+00,-2.452899217605590820e-01,-2.511313557624816895e-01
-6.373151540756225586e-01,1.681598782539367676e+00,6.830195426940917969e+00,-5.108295679092407227e-01,-6.760515570640563965e-01
-2.646875381469726562e-01,8.261696696281433105e-01,7.109323501586914062e+00,-6.491478085517883301e-01,-8.047969341278076172e-01
-9.620207548141479492e-01,-7.135182619094848633e-01,7.037332057952880859e+00,-1.054845213890075684e+00,-1.228667616844177246e+00
-5.824682712554931641e-01,1.524847269058227539e+00,7.514945983886718750e+00,-8.354118466377258301e-01,-9.462043046951293945e-01
-5.005052089691162109e-01,1.632498264312744141e+00,6.847094058990478516e+00,-6.161288022994995117e-01,-5.627869367599487305e-01
-5.220887660980224609e-01,1.994580864906311035e+00,7.716944694519042969e+00,-1.015399932861328125e+00,-1.079666614532470703e+00
-8.414574265480041504e-01,1.174587249755859375e+00,5.402115821838378906e+00,-6.678187847137451172e-01,-9.389250278472900391e-01
-5.767636299133300781e-01,-7.373339533805847168e-01,7.853171825408935547e+00,-9.619426131248474121e-01,-6.892564296722412109e-01
-7.021477818489074707e-01,1.738526940345764160e+00,6.856505393981933594e+00,-6.883329749107360840e-01,-8.588284850120544434e-01
3.833853900432586670e-01,9.488499760627746582e-01,7.399900913238525391e+00,-1.760686486959457397e-01,-2.488547116518020630e-01
-9.517030715942382812e-01,1.219432234764099121e+00,6.112790584564208984e+00,-1.139926314353942871e+00,-1.074266433715820312e+00
5.365966558456420898e-01,8.798477649688720703e-01,7.691558361053466797e+00,-2.079968526959419250e-02,4.708532243967056274e-02
-7.497885078191757202e-02,1.015148401260375977e+00,5.720561981201171875e+00,-7.686394453048706055e-01,-7.299972772598266602e-01
-2.020131647586822510e-01,1.802138566970825195e+00,7.597996234893798828e+00,-4.137768596410751343e-02,-2.386249601840972900e-01
3.916060626506805420e-01,3.349765837192535400e-01,7.890642166137695312e+00,2.179287672042846680e-01,-7.046348601579666138e-02
-3.672938048839569092e-01,1.115150973200798035e-01,5.228772163391113281e+00,-9.073976874351501465e-01,-1.056550264358520508e+00
3.946263715624809265e-02,6.799063086509704590e-02,5.235064983367919922e+00,-2.658616900444030762e-01,-2.594173140823841095e-02
-4.802168607711791992e-01,1.047821640968322754e+00,7.039299964904785156e+00,-8.674496412277221680e-01,-7.177382707595825195e-01
7.088297605514526367e-02,1.017749309539794922e+00,7.938018321990966797e+00,-4.660483300685882568e-01,-2.922610938549041748e-01
-6.922231316566467285e-01,4.965801537036895752e-01,6.112440109252929688e+00,-5.111864209175109863e-01,-7.253769636154174805e-01
-1.095027569681406021e-02,-4.004763662815093994e-01,7.706161499023437500e+00,-1.579559743404388428e-01,-6.374411284923553467e-02
-8.855826854705810547e-01,-3.062301576137542725e-01,7.361161231994628906e+00,-1.433571457862854004e+00,-1.572908520698547363e+00
6.735576391220092773e-01,1.260852456092834473e+00,5.309872627258300781e+00,4.155392050743103027e-01,2.878246307373046875e-01
-1.507592797279357910e-01,8.760546445846557617e-01,6.455164909362792969e+00,-4.052225053310394287e-01,-6.116237044334411621e-01
-6.054021120071411133e-01,3.434964418411254883e-01,7.379511356353759766e+00,-4.422139525413513184e-01,-6.298080682754516602e-01
-5.967605113983154297e-01,8.829302787780761719e-01,5.892982006072998047e+00,-7.826814651489257812e-01,-8.948258757591247559e-01
1.625175029039382935e-01,3.498031497001647949e-01,5.622251033782958984e+00,-3.859831988811492920e-01,-3.108732700347900391e-01
-6.960986256599426270e-01,1.198902249336242676e+00,6.709893226623535156e+00,-5.034117102622985840e-01,-7.266160845756530762e-01
3.077229671180248260e-02,2.305035479366779327e-02,6.574245929718017578e+00,3.073644358664751053e-03,-5.697007477283477783e-02
-5.928142070770263672e-01,-1.929744631052017212e-01,6.712219715118408203e+00,-1.002239108085632324e+00,-1.147045254707336426e+00
-1.243766471743583679e-01,1.260737419128417969e+00,5.214255809783935547e+00,-2.945906668901443481e-02,-1.904018372297286987e-01
-9.006633162498474121e-01,1.563998222351074219e+00,5.329516410827636719e+00,-1.372686743736267090e+00,-1.155218839645385742e+00
-8.651611208915710449e-01,1.801971435546875000e+00,5.347393512725830078e+00,-7.796798348426818848e-01,-8.885274529457092285e-01
-6.299473643302917480e-01,-5.730102658271789551e-01,7.988035202026367188e+00,-4.572922587394714355e-01,-6.392299532890319824e-01
-9.555954337120056152e-01,-6.777771711349487305e-01,6.711571693420410156e+00,-1.310196995735168457e+00,-1.324986934661865234e+00
-7.319882512092590332e-01,1.307760238647460938e+00,7.002971172332763672e+00,-4.812672436237335205e-01,-7.600433230400085449e-01
-8.327376842498779297e-01,2.970409691333770752e-01,6.038185119628906250e+00,-9.290938377380371094e-01,-1.079473972320556641e+00
3.199180215597152710e-02,2.551056146621704102e-01,6.180649757385253906e+00,-6.532738208770751953e-01,-4.787208735942840576e-01
1.057437881827354431e-01,5.430542826652526855e-01,7.525606632232666016e+00,2.326187677681446075e-03,8.313971012830734253e-02
6.743156909942626953e-02,-9.573090672492980957e-01,6.793437004089355469e+00,2.909530103206634521e-01,4.756643623113632202e-02
3.005297482013702393e-01,2.794380187988281250e-01,6.459133148193359375e+00,3.629048764705657959e-01,2.323923408985137939e-01
-8.834407329559326172e-01,-4.262560307979583740e-01,7.798073768615722656e+00,-8.447409272193908691e-01,-1.041579008102416992e+00
4.805256724357604980e-01,-4.986060559749603271e-01,5.448567867279052734e+00,4.622921645641326904e-01,2.401311248540878296e-01
1.691039651632308960e-01,-6.519662141799926758e-01,7.621247291564941406e+00,4.214859902858734131e-01,1.596802026033401489e-01
-9.334640502929687500e-01,1.091148734092712402e+00,7.171967029571533203e+00,-1.341786146163940430e+00,-1.123219132423400879e+00
3.047854304313659668e-01,1.471134305000305176e+00,5.930422782897949219e+00,1.782057881355285645e-01,2.256323397159576416e-01
4.995361268520355225e-01,-3.491597175598144531e-01,5.647194862365722656e+00,2.733336091041564941e-01,2.065959721803665161e-01
-9.167526364326477051e-01,1.431052803993225098e+00,6.354058265686035156e+00,-1.309278607368469238e+00,-1.422521591186523438e+00
